tech_score,exp_score,comm_score,final_score
46,73,82,60.482997746260516
62,44,45,61.372359491536656
83,78,47,77.27270003709475
71,50,48,65.11319266148104
50,44,73,44.579771819225755
61,43,31,44.62958502750715
61,71,87,75.12078239661165
82,44,39,62.62891234019823
64,92,75,69.40179130649915
61,97,48,72.33193016550145
67,56,67,61.03220526124454
68,82,66,84.48779555328018
52,81,74,68.09515640127547
57,92,63,64.08694082266591
41,82,31,55.705100920278255
68,86,73,82.47384158421873
60,81,56,65.47022811212578
54,72,77,60.160334267014754
91,36,36,63.721607593333935
66,71,56,62.436014817694186
89,33,47,62.50842531713208
70,98,62,69.85578315885267
54,34,62,53.976074875816934
90,70,54,71.05360469648588
62,33,43,52.54080964716119
63,31,67,52.67949943090425
83,96,67,84.81450726877702
52,50,33,45.22647745497593
61,99,91,79.38108555668092
82,72,39,72.56324017314492
76,98,64,78.44568013617273
72,38,52,49.15228101316618
95,57,94,85.08507689300686
42,55,54,50.254146090996855
93,32,82,65.33629996284566
58,78,46,56.69460608803543
62,46,86,60.2610131982281
68,92,49,59.925686522347156
69,84,54,74.03953058830072
78,52,71,66.35597331696457
83,63,74,76.64285237610997
86,98,60,79.08864365327494
64,44,94,74.08744259298643
76,76,81,69.89705279505115
86,32,50,60.107632215079256
47,57,59,58.39541869852608
81,32,32,50.75292263152651
97,33,99,78.65509231735815
55,60,72,63.03421530591029
47,74,58,49.767649201838786
40,88,32,49.456723194283256
83,74,87,82.05081597237755
44,66,62,56.46660249875766
42,94,74,59.888509438803226
40,38,98,60.20283687569055
43,46,61,49.90471819137768
79,94,81,87.78326121596221
74,32,93,68.78994570654147
71,55,69,57.983462979112964
81,82,42,72.92614966427743
73,60,58,66.01881349018645
82,55,92,74.62820372913845
64,52,55,59.637290067992055
49,59,88,49.26350852631471
60,39,78,57.94042944104983
85,93,82,85.28342262837435
78,51,60,55.71979441833952
66,44,41,56.512114110888184
66,85,87,69.99401862746811
41,49,65,46.29739377206256
80,76,39,69.32800215244417
87,82,35,65.86905312771464
52,82,36,49.1282533300559
48,30,60,47.7268779338934
91,31,32,58.180909208896075
75,87,76,76.83546691146921
61,48,30,51.264208023178334
81,91,74,73.80891998397729
65,41,83,59.36147281884888
97,55,79,80.24690460725593
93,56,36,79.32267562039081
51,58,92,56.69854174667932
56,44,44,53.94439790562106
53,75,96,68.19102701158208
53,30,59,41.62204960139188
96,89,97,90.93529401625555
73,86,65,79.63132180813861
92,32,96,78.68497743298877
96,47,34,66.29860169871563
59,81,54,66.31862356943873
50,89,40,54.5149265160832
55,63,95,64.51720973391868
90,89,57,80.95203437620849
70,55,89,73.95888632762563
94,48,39,71.51421289534886
45,51,79,50.21966383315189
95,62,68,76.81753331535754
58,67,66,62.15475023742668
76,64,92,74.79356583162901
97,96,90,93.90238251648024
43,39,67,44.84022635372137
86,44,62,75.49593489692396
43,40,74,46.040398584507464
59,53,73,61.49990601381288
49,33,30,52.513344377695105
63,42,82,56.26755534987561
93,86,76,88.46358671744866
74,66,62,70.42232371675622
65,77,96,74.74451473946908
76,30,44,56.00553242040059
77,89,43,69.40507734636357
60,41,52,54.494221912968996
93,50,83,68.91382392605144
79,40,37,67.88918633910501
78,73,83,86.06519641541861
60,87,65,67.45384083421514
49,73,81,67.85875849979688
77,63,35,62.93315442351504
85,54,57,70.14905014135729
43,33,79,43.79532305525294
99,93,67,94.89886017375771
96,45,59,70.39355521737794
84,39,83,74.22577428974867
59,95,75,72.78978116017845
56,64,57,58.51376855844502
94,35,46,59.243388577358004
46,48,77,53.099260152971645
43,88,73,56.77079430161092
68,82,89,76.70797220791843
53,37,89,65.09884131618345
42,39,34,32.5522321044147
63,96,98,79.16547287480662
76,67,99,74.72251129599928
55,58,36,46.898408511273374
97,44,82,74.14379261301313
94,52,46,79.1541143634897
91,75,88,94.28243001920981
43,57,38,40.968275326218915
95,55,51,76.20454607310955
63,39,74,53.40503343221876
73,76,88,73.50838140304636
69,33,42,42.55384140232736
57,84,41,72.55914233899514
58,95,65,75.99159283476847
70,96,39,68.34157538087584
99,36,45,70.72419650593244
99,84,48,82.30009169995863
58,60,35,58.7297607051794
88,48,33,63.29371989839353
85,57,59,70.42612679400041
58,57,75,57.78973388904636
61,48,56,59.11946506180806
63,49,74,72.04664177232033
84,42,66,66.37870472714765
51,72,38,53.22135064564598
69,40,90,64.37429701227067
97,77,64,85.70104496979397
77,44,76,65.40511447462013
92,46,50,67.8386932148785
70,83,46,69.51262070664562
75,79,84,69.24465707218862
58,57,35,50.362995286188585
87,33,64,56.19503417417286
84,51,79,70.63664080680662
75,68,66,66.35869920695977
69,63,42,64.93490832398416
94,73,54,76.02392810798733
88,71,30,69.47243681859614
94,69,78,72.56074921837134
72,41,64,66.21197751737589
57,31,82,48.76800056699191
91,57,81,76.3866456402901
88,96,83,93.29048482574095
98,39,76,79.80921656621787
67,86,72,68.14595688122228
98,66,49,81.2347310951716
86,93,62,77.5563568589535
50,69,45,55.86155022431161
96,89,36,77.97871407014698
99,77,99,87.32443731859347
93,48,50,71.07624378699226
84,62,65,69.98242651159102
72,73,83,84.5929016230576
56,66,48,54.31111691943119
45,65,54,46.840217566774626
43,50,96,51.205709139461895
59,31,82,55.1130963353918
87,60,77,77.45992161594062
86,59,71,76.44760874782699
66,73,76,74.65754493442597
54,41,71,45.14547782907809
45,80,31,57.48581220111201
86,78,35,68.83048268001986
53,53,75,59.40826461859818
99,53,95,93.00552048301601
50,89,69,61.50868895880436
78,40,87,64.20161376911908
48,42,62,43.87858691952049
65,93,91,76.91006037357059
55,49,41,56.726893204930036
44,57,78,49.12848207684233
96,31,34,61.631233040692166
91,72,80,87.9786947238772
49,37,98,58.319756589383
89,42,61,66.80142164167147
42,64,78,54.74540294851261
52,52,89,63.97926529157042
82,75,75,86.4088185148074
88,44,97,85.10506205268364
69,31,70,64.69900776593956
93,90,96,89.3497015706733
84,93,42,87.39313886017786
45,81,47,52.50561751822193
56,65,80,55.24434763184456
98,96,65,91.36180767871927
84,98,63,91.38108259014867
90,96,41,85.31812359160615
92,76,34,75.23144742934937
58,31,77,55.15681557991885
81,73,69,78.86066003917998
74,93,42,74.03783647277449
85,57,55,69.12321323655902
65,83,43,62.29627690555478
90,96,40,82.36160934318056
44,65,67,54.28724784540518
68,92,86,78.81803676853815
76,54,51,69.62997228479509
59,77,45,60.3618112258784
88,68,58,74.95934458727749
60,76,31,59.949554497195734
49,50,83,69.22929197658999
44,59,31,40.44051808978906
75,60,32,67.35938003123749
45,55,85,54.50503325913621
65,51,40,55.495059067893195
43,50,61,42.139179350723026
78,30,33,64.00231425074091
78,66,38,67.51267920569744
89,75,85,87.294136223966
74,38,45,49.90587543052319
40,46,39,38.38865754344568
63,76,65,69.36238169574078
96,88,53,84.19511146567615
75,83,93,83.23339468234947
45,41,85,62.31425010570344
80,93,51,80.62306601159833
93,35,81,70.95627451565036
85,82,79,79.6431958415352
99,45,76,74.37327016006603
83,34,52,59.96179898408207
99,75,48,79.67259570084912
96,43,81,77.6945753318728
70,73,63,72.14161728260532
59,92,58,70.87726978901391
63,81,90,74.46055866554062
64,55,64,62.30582794155758
75,82,34,81.57836820639234
60,58,36,50.98784350028661
69,48,70,62.71573456251194
63,76,31,51.5736211510868
83,37,39,58.48543207215519
81,52,73,66.20599564638368
69,64,99,69.85072009030814
61,82,64,61.97117825755284
67,87,91,71.03939339711822
46,34,49,43.61154595493963
74,45,64,66.85166543337738
94,46,66,70.1423464942267
67,61,83,58.26116038417507
53,81,57,62.75543208848474
95,49,99,84.34729414432522
49,95,61,68.5686524413776
55,30,40,39.39365966208102
55,87,71,64.7704301418781
93,73,52,73.25063510755592
70,35,59,53.60364564688261
81,79,38,67.85115273392341
64,49,88,61.75108241664482
52,43,57,49.04281623763253
45,34,62,45.67340579628255
83,70,76,73.47238304207312
48,69,51,54.20131558913115
84,63,58,67.9658733494904
75,74,63,63.52390012799524
95,56,71,81.20305601980976
82,73,81,75.78598014180358
59,62,76,54.63454192422073
57,62,80,65.90253115070784
97,73,74,83.94591116196646
82,49,63,70.56405696652537
96,65,50,79.59182246588676
60,36,42,43.72824248432808
43,61,83,61.05241225461763
89,96,54,74.93646893521712
72,68,50,64.41416913071879
66,53,30,52.583086459761354
46,99,87,66.21693959679297
45,83,98,73.13031016822475
54,67,42,57.00623946509276
57,61,81,55.959358410747235
71,74,52,61.78275737626082
95,90,50,95.27113704052677
50,99,35,59.315665986382655
59,82,49,59.919755749828816
63,80,69,75.08228243883633
54,85,38,51.21445989306222
87,56,79,83.03505197505397
46,67,57,50.510697155691346
60,91,40,67.87447054032963
81,47,85,69.20551885160879
65,93,64,65.32818321338215
83,59,54,70.89233783728531
95,78,48,85.23898139416451
53,70,60,47.757971855970396
96,42,79,70.62129363199504
76,63,92,81.48947100621179
97,54,76,81.88812046686186
60,95,30,66.81999564524926
57,47,87,64.65442435842576
44,34,39,42.339255846600075
42,48,37,43.537345177914574
62,71,55,68.88070506465468
65,47,63,57.249462580951594
76,61,48,65.81711387252028
63,50,30,56.629277898100646
88,39,77,67.27565132505151
58,66,54,66.72446838319415
90,78,53,80.45672230557078
64,42,76,54.055534659699056
60,84,98,73.83207461648252
51,46,96,51.57106671797405
96,38,61,72.02947972824741
80,73,46,69.20597762957973
72,75,90,72.17647535720016
89,37,98,66.29931626052077
92,66,40,69.84111111740997
43,48,67,48.39700152619436
81,92,97,85.6399952974245
96,75,48,72.99923098953212
46,55,46,48.807070322474395
61,75,42,56.47233079200404
94,75,30,80.10945027407816
72,43,31,60.445647180371495
56,92,95,73.31460767933089
63,32,97,68.38062978705328
73,57,45,61.89518232343749
67,58,33,50.99754798049891
97,47,86,85.72613847042953
82,64,52,78.6705725804714
80,76,31,73.97311209637498
78,34,96,64.5807566863302
61,88,55,61.72318362313355
88,88,36,75.84851943978
56,76,73,77.78203115692632
73,42,62,55.61559339784222
45,62,93,63.80377555431829
85,91,65,82.33732653069069
45,45,33,47.32076095711541
73,73,52,62.50005857898512
40,87,54,55.65249300060211
49,35,56,41.70975162447373
60,44,80,54.99424560442858
44,33,98,55.183215199829824
41,85,52,50.80476810875579
61,93,38,67.44934646771281
87,97,62,85.27887757555044
96,63,64,74.93097376720674
41,85,79,58.11139471154294
49,61,53,55.06966243515243
73,38,53,58.374317765422965
55,92,48,64.89147243626022
87,62,68,74.53698984137966
90,50,90,76.51338394122709
78,84,54,74.8921894105565
61,86,54,74.29601132159713
51,31,56,48.6454149086488
63,42,61,55.64555246848443
86,33,40,55.49079185813273
79,79,98,80.70484882922655
77,77,62,69.39877984549186
99,59,48,72.81706856207042
98,58,45,66.04776213511832
49,37,40,43.543538886170055
74,41,98,79.23863569650499
90,70,84,83.78084499233107
88,55,54,74.93703567497096
71,79,63,76.5989923103671
46,31,41,39.066507767370105
60,84,50,64.10124157071193
59,85,58,59.616666321564864
65,43,80,62.38457401203522
43,35,52,42.67944639769999
85,90,62,77.61907772977527
91,41,37,70.94271507511601
61,42,71,53.41682420029004
54,48,98,75.23686926422504
95,73,70,85.4172314500615
79,88,92,84.1906343122766
60,66,43,68.09471065317857
54,54,91,49.984821888523875
61,45,75,57.568890760701365
91,67,96,82.63226413962303
67,72,82,70.59431618503659
53,43,81,56.730615192741354
66,35,36,49.647110192315246
80,52,83,79.20501028224578
79,89,40,76.3768673363399
97,41,54,74.01994732319986
67,42,88,66.01172907936387
65,35,95,55.557999332287366
88,92,56,83.8098307130867
41,67,87,59.18233337965522
64,79,40,58.07846296839323
95,81,84,93.02999987387417
42,69,48,41.11293173323172
47,37,68,60.79854038688154
83,90,99,88.11235517437179
72,37,40,50.8227414411555
81,63,43,71.08864121050497
91,89,89,93.13076856911592
74,86,65,86.03057098834216
45,75,70,67.91088107834122
78,51,31,53.85083584771796
91,69,86,82.04977027721982
62,74,89,66.45172825989675
64,84,49,70.71077587139087
98,80,51,90.27502876412022
89,34,33,54.71707307048487
82,42,85,70.28397732773881
58,57,87,60.34067697592664
44,91,94,72.32219974126443
90,53,87,80.347427289418
50,36,59,53.47907111707816
95,67,48,75.09468625209495
51,66,91,62.916753765554716
49,97,97,74.97057487207304
47,71,73,58.04474915232061
63,34,90,61.19500768108175
99,93,50,93.75074210983223
67,79,39,75.66798639770406
80,44,59,62.55834610327976
75,82,53,83.43766566389992
76,54,77,67.08853664961462
60,38,84,62.54463281142253
47,67,81,57.32801965958617
94,51,67,70.55203569871772
48,78,96,72.71363005042632
86,97,37,79.25425106230722
54,44,58,58.21999166707564
87,94,39,83.26007023030871
85,83,98,89.0555707065699
79,59,97,79.35577987629114
57,49,78,64.24321771649406
81,62,87,81.13224073412493
99,36,64,71.07735118226094
59,37,79,58.514672159226016
45,57,69,60.90307693567509
51,74,41,56.12645223647434
41,40,45,39.02953666861984
46,60,77,53.29308276626132
55,41,30,50.04577152040103
42,80,94,62.597874326748226
84,73,51,75.91117519777492
42,79,44,52.05968055064916
66,46,96,71.86972828850696
89,64,43,73.05108207126749
82,30,48,66.74084633116642
79,58,69,77.65772041674043
77,80,33,68.65927540517791
72,93,62,82.9667196374339
67,33,72,56.11115442454485
40,57,66,51.630734882260995
94,45,95,75.60146278717929
47,92,56,65.26777569420058
76,82,74,78.90648174657868
71,46,79,67.6709944918209
99,69,92,81.79936190795857
87,42,35,53.15322066470526
82,81,96,78.83684544345041
76,87,96,85.79559324063618
43,66,88,62.26726554157974
69,90,42,75.5466839608155
45,63,50,49.377444163404434
85,99,93,91.84321008899072
93,46,66,69.99486883126507
58,49,77,65.93698406904933
71,88,85,75.3532537708658
48,98,73,73.89264268004354
51,62,42,51.243439148797535
50,46,33,53.27622803384548
85,86,62,81.61478831696361
94,30,66,70.00543684463591
55,42,82,52.729599426333955
40,56,53,58.23508536242293
84,99,80,92.65407888745352
94,88,70,89.95978104775557
92,35,58,69.2977731069818
60,52,88,59.89633423804067
69,39,69,63.36635522480074
52,80,80,65.66648687267138
73,48,79,66.98760211483318
43,80,65,62.9548526225347
67,97,89,81.82226328814164
77,71,47,69.29075383080391
97,86,49,91.27824142709333
70,97,34,66.80564840219299
98,67,47,70.22561605572976
94,91,69,84.12001141690322
66,36,30,50.56020905382637
44,79,48,58.77275052001823
64,81,55,63.57943017446927
42,55,58,67.5373340074915
72,55,88,71.0108047722231
43,48,92,55.05890784203346
64,38,91,55.151827460823604
59,90,77,64.6860064942547
73,49,91,60.484522676806556
65,79,47,72.457095009521
44,51,95,62.36225475471742
74,42,56,60.79273700611072
67,41,35,46.725441776081254
68,39,99,64.11237494430046
48,94,88,76.90719087426254
91,59,35,67.67922558223194
77,37,60,57.08978609350245
89,50,85,74.59499885965973
45,51,83,52.93569525196247
58,47,70,60.79043397952189
99,95,47,76.36384397411989
83,77,52,75.84664555331938
96,73,65,79.41592879788166
50,38,54,44.522290083664515
41,96,36,60.27229861665152
86,83,49,71.19096132634827
83,55,34,65.69965155905669
83,55,47,69.8063722732486
48,63,62,58.19803675068965
60,37,64,57.43433391870775
63,39,94,64.85952505899124
73,77,92,81.59632927065626
61,84,70,65.29598834568559
42,83,79,68.52836842238568
51,69,59,52.0771815645047
67,44,67,61.95172244724659
69,47,64,57.995542133900585
65,52,95,58.510931339576715
87,91,75,82.94945074499752
60,75,37,59.30774971767275
67,68,97,80.23454417029838
95,44,66,82.99836285652772
65,82,42,64.85179645377198
72,93,74,71.7548558969841
60,92,58,62.66939620567622
74,45,70,68.35934656371171
91,99,85,95.74078627903913
73,95,45,70.96316190938312
80,42,41,54.92886035108819
90,76,95,91.76137364719935
86,38,91,66.46005408359704
57,92,48,63.47843904581541
97,63,59,81.56746217710014
50,58,45,41.395472757725685
96,66,42,80.96674127618031
62,72,98,84.10140685114334
87,93,52,82.36944410932416
61,53,91,64.42673694818168
56,63,60,59.12162717182735
44,77,82,62.624246943526494
83,41,46,59.350133024616426
50,52,78,50.57833670720259
69,42,78,60.934454237832796
54,74,96,69.16800959932662
66,94,55,67.20794779981675
74,76,42,61.46695686555297
72,87,67,73.29789936212828
59,34,51,43.232943069315816
55,34,58,52.65898472593124
73,89,74,60.792103764074085
41,50,75,44.65933037903823
74,53,68,73.56764902547923
79,47,98,72.09140753094108
95,50,97,82.81964663135798
67,83,68,71.35540145996904
86,39,49,61.36340839773478
78,53,97,79.77596549792764
45,89,64,59.14069192203398
48,86,37,53.057592201064935
59,52,81,64.58380989186256
99,51,69,68.94673882632739
40,97,65,60.672882395223915
47,63,35,46.80521458678261
94,99,99,94.97922675439399
62,57,45,54.65808115222295
42,68,75,58.275437858669235
43,71,88,65.89843110019982
97,52,67,79.79668462392824
64,99,47,69.41543191066158
86,31,41,63.657167126035965
77,53,83,74.74295649125283
54,46,76,57.80464361495073
60,94,30,69.4432494723677
74,99,44,63.763021767933076
96,98,50,87.5338219887612
92,89,30,80.23926721813352
92,79,96,81.49382144179518
85,41,41,64.10385609210849
91,76,57,84.27475329269625
53,96,68,67.78062624409317
75,94,66,82.18269691068014
51,56,89,65.21376664335322
56,77,60,69.81231886081324
78,91,87,89.51076940427764
48,73,40,60.72803383125343
74,48,58,60.50226232225396
99,88,42,82.34933823944161
52,37,80,40.732770531659085
54,84,83,63.47415967134154
57,76,48,66.9922453005957
90,31,87,68.6757174633593
72,68,65,71.38794186425599
45,74,57,57.3036330472839
98,61,97,92.90343082571671
66,94,32,57.49808864850877
62,67,70,66.8631504742137
98,40,64,75.48183696383428
66,39,79,56.21101263680499
73,88,59,79.50123391232707
95,84,99,85.50482351704721
85,49,83,79.12267923615197
77,46,80,57.521571201923095
53,97,57,62.47539871590759
75,34,93,65.60056028661006
92,89,50,83.78829897232295
47,52,56,40.95958125815541
74,75,56,75.91454697792446
58,81,79,72.86780012530866
69,39,58,67.31656540712123
53,75,68,66.11055799744568
98,57,86,79.61794994770952
59,72,66,58.9435056486656
88,55,93,76.99704232779979
64,84,77,83.50407524852093
79,77,51,73.03803582223078
63,58,59,61.15126946172328
53,56,57,61.597304581508396
65,47,52,51.17735586960738
77,89,33,74.49480140518784
62,98,32,69.38171500272028
61,50,90,68.2867872755589
87,53,33,70.26146725150336
96,32,94,76.10654423535344
58,91,41,57.584435744223846
85,31,42,57.375599766376226
90,95,63,90.31047983949217
42,71,88,69.17187813448407
81,63,60,65.28533622677054
58,71,42,52.256139924057685
48,49,83,47.43048287900865
67,97,31,64.96475043153197
59,74,62,68.83780592819042
84,71,79,85.68095585158213
46,76,36,42.60671541820875
53,34,47,40.074127397581385
48,78,80,56.43885993524166
98,66,37,71.86161856044083
99,63,84,84.08826155815241
94,99,72,89.11291519980773
